GEOID,NAME,population,state,county,tract
06001400100,Census Tract 4001; Alameda County; California,3132,06,001,400100
06073019805,Census Tract 198.05; San Diego County; California,4245,06,073,019805
06073019808,Census Tract 198.08; San Diego County; California,4584,06,073,019808
06073019809,Census Tract 198.09; San Diego County; California,4372,06,073,019809
06073019810,Census Tract 198.10; San Diego County; California,6617,06,073,019810
06073019811,Census Tract 198.11; San Diego County; California,6394,06,073,019811
06073019902,Census Tract 199.02; San Diego County; California,4446,06,073,019902
06073019903,Census Tract 199.03; San Diego County; California,4961,06,073,019903
06073019904,Census Tract 199.04; San Diego County; California,6071,06,073,019904
06073019905,Census Tract 199.05; San Diego County; California,5562,06,073,019905
06073020015,Census Tract 200.15; San Diego County; California,5500,06,073,020015
06073020017,Census Tract 200.17; San Diego County; California,3013,06,073,020017
06073020019,Census Tract 200.19; San Diego County; California,7253,06,073,020019
06073020021,Census Tract 200.21; San Diego County; California,5534,06,073,020021
06073020023,Census Tract 200.23; San Diego County; California,3942,06,073,020023
06073020024,Census Tract 200.24; San Diego County; California,4220,06,073,020024
06073020025,Census Tract 200.25; San Diego County; California,5250,06,073,020025
06073020026,Census Tract 200.26; San Diego County; California,4447,06,073,020026
06073020028,Census Tract 200.28; San Diego County; California,3571,06,073,020028
06073020029,Census Tract 200.29; San Diego County; California,7007,06,073,020029
06073020030,Census Tract 200.30; San Diego County; California,8033,06,073,020030
06073020031,Census Tract 200.31; San Diego County; California,6519,06,073,020031
06073020032,Census Tract 200.32; San Diego County; California,3230,06,073,020032
06073020033,Census Tract 200.33; San Diego County; California,4031,06,073,020033
06073020034,Census Tract 200.34; San Diego County; California,2549,06,073,020034
06073020035,Census Tract 200.35; San Diego County; California,6480,06,073,020035
06073020036,Census Tract 200.36; San Diego County; California,3567,06,073,020036
06073020037,Census Tract 200.37; San Diego County; California,4415,06,073,020037
06073020038,Census Tract 200.38; San Diego County; California,5685,06,073,020038
06073020039,Census Tract 200.39; San Diego County; California,1959,06,073,020039
06073020040,Census Tract 200.40; San Diego County; California,4333,06,073,020040
06073020041,Census Tract 200.41; San Diego County; California,3150,06,073,020041
06073020042,Census Tract 200.42; San Diego County; California,4759,06,073,020042
06073020043,Census Tract 200.43; San Diego County; California,5378,06,073,020043
06073020044,Census Tract 200.44; San Diego County; California,9056,06,073,020044
06073020105,Census Tract 201.05; San Diego County; California,3990,06,073,020105
06073020106,Census Tract 201.06; San Diego County; California,3768,06,073,020106
06073020107,Census Tract 201.07; San Diego County; California,4681,06,073,020107
06073020108,Census Tract 201.08; San Diego County; California,4731,06,073,020108
06073020109,Census Tract 201.09; San Diego County; California,4683,06,073,020109
06073020110,Census Tract 201.10; San Diego County; California,9085,06,073,020110
06073020111,Census Tract 201.11; San Diego County; California,3888,06,073,020111
06073020202,Census Tract 202.02; San Diego County; California,6550,06,073,020202
06073020206,Census Tract 202.06; San Diego County; California,4894,06,073,020206
06073020207,Census Tract 202.07; San Diego County; California,4939,06,073,020207
06073020208,Census Tract 202.08; San Diego County; California,3527,06,073,020208
06073020209,Census Tract 202.09; San Diego County; California,4507,06,073,020209
06073020210,Census Tract 202.10; San Diego County; California,4445,06,073,020210
06073020211,Census Tract 202.11; San Diego County; California,5809,06,073,020211
06073020213,Census Tract 202.13; San Diego County; California,4060,06,073,020213
06073020214,Census Tract 202.14; San Diego County; California,4643,06,073,020214
06073020304,Census Tract 203.04; San Diego County; California,6153,06,073,020304
06073020305,Census Tract 203.05; San Diego County; California,6432,06,073,020305
06073020308,Census Tract 203.08; San Diego County; California,6685,06,073,020308
06073020309,Census Tract 203.09; San Diego County; California,4528,06,073,020309
06073020310,Census Tract 203.10; San Diego County; California,9019,06,073,020310
06073020311,Census Tract 203.11; San Diego County; California,4151,06,073,020311
06073020312,Census Tract 203.12; San Diego County; California,3997,06,073,020312
06073020313,Census Tract 203.13; San Diego County; California,2675,06,073,020313
06073020401,Census Tract 204.01; San Diego County; California,2269,06,073,020401
06073020403,Census Tract 204.03; San Diego County; California,4089,06,073,020403
06073020404,Census Tract 204.04; San Diego County; California,5447,06,073,020404
06073020405,Census Tract 204.05; San Diego County; California,3469,06,073,020405
06073020500,Census Tract 205; San Diego County; California,4261,06,073,020500
06073020601,Census Tract 206.01; San Diego County; California,6208,06,073,020601
06073020602,Census Tract 206.02; San Diego County; California,6320,06,073,020602
06073020705,Census Tract 207.05; San Diego County; California,4879,06,073,020705
06073020706,Census Tract 207.06; San Diego County; California,5974,06,073,020706
06073020707,Census Tract 207.07; San Diego County; California,5273,06,073,020707
06073020708,Census Tract 207.08; San Diego County; California,3817,06,073,020708
06073020710,Census Tract 207.10; San Diego County; California,1677,06,073,020710
06073020711,Census Tract 207.11; San Diego County; California,3604,06,073,020711
06073020712,Census Tract 207.12; San Diego County; California,3987,06,073,020712
06073020801,Census Tract 208.01; San Diego County; California,5146,06,073,020801
06073020805,Census Tract 208.05; San Diego County; California,3823,06,073,020805
06073020806,Census Tract 208.06; San Diego County; California,5230,06,073,020806
06073020807,Census Tract 208.07; San Diego County; California,2950,06,073,020807
06073020810,Census Tract 208.10; San Diego County; California,5005,06,073,020810
06073020811,Census Tract 208.11; San Diego County; California,5960,06,073,020811
06073020812,Census Tract 208.12; San Diego County; California,2163,06,073,020812
06073020813,Census Tract 208.13; San Diego County; California,5898,06,073,020813
06073020902,Census Tract 209.02; San Diego County; California,2402,06,073,020902
06073020903,Census Tract 209.03; San Diego County; California,2895,06,073,020903
06073020904,Census Tract 209.04; San Diego County; California,2750,06,073,020904
06073021001,Census Tract 210.01; San Diego County; California,1894,06,073,021001
06073021002,Census Tract 210.02; San Diego County; California,1551,06,073,021002
06073021101,Census Tract 211.01; San Diego County; California,4714,06,073,021101
06073021102,Census Tract 211.02; San Diego County; California,3095,06,073,021102
06073021202,Census Tract 212.02; San Diego County; California,3238,06,073,021202
06073021204,Census Tract 212.04; San Diego County; California,6158,06,073,021204
06073021205,Census Tract 212.05; San Diego County; California,7108,06,073,021205
06073021206,Census Tract 212.06; San Diego County; California,3034,06,073,021206
06073021302,Census Tract 213.02; San Diego County; California,6675,06,073,021302
06073021304,Census Tract 213.04; San Diego County; California,3181,06,073,021304
06073021305,Census Tract 213.05; San Diego County; California,3876,06,073,021305
06073021306,Census Tract 213.06; San Diego County; California,4665,06,073,021306
06073021401,Census Tract 214.01; San Diego County; California,4176,06,073,021401
06073021402,Census Tract 214.02; San Diego County; California,3431,06,073,021402
06073021501,Census Tract 215.01; San Diego County; California,3844,06,073,021501
06073021502,Census Tract 215.02; San Diego County; California,9517,06,073,021502
06073021600,Census Tract 216; San Diego County; California,2985,06,073,021600
06073021800,Census Tract 218; San Diego County; California,1937,06,073,021800
06073021900,Census Tract 219; San Diego County; California,5794,06,073,021900
06073022000,Census Tract 220; San Diego County; California,4529,06,073,022000
06073022101,Census Tract 221.01; San Diego County; California,2514,06,073,022101
06073022102,Census Tract 221.02; San Diego County; California,7247,06,073,022102
06073990100,Census Tract 9901; San Diego County; California,0,06,073,990100
06075010101,Census Tract 101.01; San Francisco County; California,1911,06,075,010101
06075010102,Census Tract 101.02; San Francisco County; California,1917,06,075,010102
06075010201,Census Tract 102.01; San Francisco County; California,2650,06,075,010201
06075010202,Census Tract 102.02; San Francisco County; California,1839,06,075,010202
06075010300,Census Tract 103; San Francisco County; California,3824,06,075,010300
06075010401,Census Tract 104.01; San Francisco County; California,2427,06,075,010401
06075010402,Census Tract 104.02; San Francisco County; California,1924,06,075,010402
06075010500,Census Tract 105; San Francisco County; California,3473,06,075,010500
06075010600,Census Tract 106; San Francisco County; California,2957,06,075,010600
06075010701,Census Tract 107.01; San Francisco County; California,3021,06,075,010701
06075010702,Census Tract 107.02; San Francisco County; California,1398,06,075,010702
06075010800,Census Tract 108; San Francisco County; California,4047,06,075,010800
06075010901,Census Tract 109.01; San Francisco County; California,2067,06,075,010901
06075010902,Census Tract 109.02; San Francisco County; California,2589,06,075,010902
06075011001,Census Tract 110.01; San Francisco County; California,2402,06,075,011001
06075011002,Census Tract 110.02; San Francisco County; California,1992,06,075,011002
06075011101,Census Tract 111.01; San Francisco County; California,2477,06,075,011101
06075011102,Census Tract 111.02; San Francisco County; California,2207,06,075,011102
06075011200,Census Tract 112; San Francisco County; California,2676,06,075,011200
06075011300,Census Tract 113; San Francisco County; California,2589,06,075,011300
06075011700,Census Tract 117; San Francisco County; California,1914,06,075,011700
06075011800,Census Tract 118; San Francisco County; California,1376,06,075,011800
06075011901,Census Tract 119.01; San Francisco County; California,2022,06,075,011901
06075011902,Census Tract 119.02; San Francisco County; California,3032,06,075,011902
06075012001,Census Tract 120.01; San Francisco County; California,1746,06,075,012001
06075012002,Census Tract 120.02; San Francisco County; California,2126,06,075,012002
06075012100,Census Tract 121; San Francisco County; California,3203,06,075,012100
06075012202,Census Tract 122.02; San Francisco County; California,2915,06,075,012202
06075012203,Census Tract 122.03; San Francisco County; California,1524,06,075,012203
06075012204,Census Tract 122.04; San Francisco County; California,2571,06,075,012204
06075012301,Census Tract 123.01; San Francisco County; California,1924,06,075,012301
06075012302,Census Tract 123.02; San Francisco County; California,2700,06,075,012302
06075012403,Census Tract 124.03; San Francisco County; California,2481,06,075,012403
06075012404,Census Tract 124.04; San Francisco County; California,2714,06,075,012404
06075012405,Census Tract 124.05; San Francisco County; California,3764,06,075,012405
06075012406,Census Tract 124.06; San Francisco County; California,1529,06,075,012406
06075012502,Census Tract 125.02; San Francisco County; California,4517,06,075,012502
06075012503,Census Tract 125.03; San Francisco County; California,4772,06,075,012503
06075012504,Census Tract 125.04; San Francisco County; California,693,06,075,012504
06075012601,Census Tract 126.01; San Francisco County; California,2105,06,075,012601
06075012602,Census Tract 126.02; San Francisco County; California,3071,06,075,012602
06075012700,Census Tract 127; San Francisco County; California,4027,06,075,012700
06075012801,Census Tract 128.01; San Francisco County; California,2568,06,075,012801
06075012802,Census Tract 128.02; San Francisco County; California,1855,06,075,012802
06075012901,Census Tract 129.01; San Francisco County; California,2830,06,075,012901
06075012902,Census Tract 129.02; San Francisco County; California,2589,06,075,012902
06075013001,Census Tract 130.01; San Francisco County; California,1427,06,075,013001
06075013002,Census Tract 130.02; San Francisco County; California,2843,06,075,013002
06075013101,Census Tract 131.01; San Francisco County; California,3768,06,075,013101
06075013102,Census Tract 131.02; San Francisco County; California,2550,06,075,013102
06075013200,Census Tract 132; San Francisco County; California,3481,06,075,013200
06075013300,Census Tract 133; San Francisco County; California,3952,06,075,013300
06075013401,Census Tract 134.01; San Francisco County; California,1390,06,075,013401
06075013402,Census Tract 134.02; San Francisco County; California,2420,06,075,013402
06075013500,Census Tract 135; San Francisco County; California,2807,06,075,013500
06075015100,Census Tract 151; San Francisco County; California,2641,06,075,015100
06075015201,Census Tract 152.01; San Francisco County; California,1615,06,075,015201
06075015202,Census Tract 152.02; San Francisco County; California,2413,06,075,015202
06075015300,Census Tract 153; San Francisco County; California,2377,06,075,015300
06075015401,Census Tract 154.01; San Francisco County; California,3205,06,075,015401
06075015402,Census Tract 154.02; San Francisco County; California,2688,06,075,015402
06075015500,Census Tract 155; San Francisco County; California,4011,06,075,015500
06075015600,Census Tract 156; San Francisco County; California,2964,06,075,015600
06075015701,Census Tract 157.01; San Francisco County; California,4777,06,075,015701
06075015702,Census Tract 157.02; San Francisco County; California,3080,06,075,015702
06075015801,Census Tract 158.01; San Francisco County; California,3384,06,075,015801
06075015802,Census Tract 158.02; San Francisco County; California,3095,06,075,015802
06075015900,Census Tract 159; San Francisco County; California,4861,06,075,015900
06075016000,Census Tract 160; San Francisco County; California,2892,06,075,016000
06075016101,Census Tract 161.01; San Francisco County; California,2426,06,075,016101
06075016102,Census Tract 161.02; San Francisco County; California,2989,06,075,016102
06075016200,Census Tract 162; San Francisco County; California,3209,06,075,016200
06075016300,Census Tract 163; San Francisco County; California,3925,06,075,016300
06075016400,Census Tract 164; San Francisco County; California,3571,06,075,016400
06075016500,Census Tract 165; San Francisco County; California,5206,06,075,016500
06075016601,Census Tract 166.01; San Francisco County; California,2836,06,075,016601
06075016602,Census Tract 166.02; San Francisco County; California,1912,06,075,016602
06075016700,Census Tract 167; San Francisco County; California,4852,06,075,016700
06075016801,Census Tract 168.01; San Francisco County; California,4223,06,075,016801
06075016802,Census Tract 168.02; San Francisco County; California,3943,06,075,016802
06075016900,Census Tract 169; San Francisco County; California,2889,06,075,016900
06075017000,Census Tract 170; San Francisco County; California,4061,06,075,017000
06075017101,Census Tract 171.01; San Francisco County; California,4003,06,075,017101
06075017102,Census Tract 171.02; San Francisco County; California,3165,06,075,017102
06075017602,Census Tract 176.02; San Francisco County; California,3560,06,075,017602
06075017603,Census Tract 176.03; San Francisco County; California,4964,06,075,017603
06075017604,Census Tract 176.04; San Francisco County; California,3965,06,075,017604
06075017700,Census Tract 177; San Francisco County; California,2946,06,075,017700
06075017801,Census Tract 178.01; San Francisco County; California,3019,06,075,017801
06075017803,Census Tract 178.03; San Francisco County; California,2415,06,075,017803
06075017804,Census Tract 178.04; San Francisco County; California,4380,06,075,017804
06075017903,Census Tract 179.03; San Francisco County; California,2429,06,075,017903
06075018000,Census Tract 180; San Francisco County; California,3492,06,075,018000
06075020101,Census Tract 201.01; San Francisco County; California,3943,06,075,020101
06075020102,Census Tract 201.02; San Francisco County; California,3463,06,075,020102
06075020201,Census Tract 202.01; San Francisco County; California,1905,06,075,020201
06075020202,Census Tract 202.02; San Francisco County; California,3979,06,075,020202
06075020300,Census Tract 203; San Francisco County; California,3419,06,075,020300
06075020401,Census Tract 204.01; San Francisco County; California,3400,06,075,020401
06075020402,Census Tract 204.02; San Francisco County; California,4061,06,075,020402
06075020500,Census Tract 205; San Francisco County; California,2789,06,075,020500
06075020601,Census Tract 206.01; San Francisco County; California,3007,06,075,020601
06075020602,Census Tract 206.02; San Francisco County; California,2379,06,075,020602
06075020701,Census Tract 207.01; San Francisco County; California,3357,06,075,020701
06075020702,Census Tract 207.02; San Francisco County; California,1995,06,075,020702
06075020801,Census Tract 208.01; San Francisco County; California,3767,06,075,020801
06075020802,Census Tract 208.02; San Francisco County; California,2188,06,075,020802
06075020900,Census Tract 209; San Francisco County; California,3746,06,075,020900
06075021000,Census Tract 210; San Francisco County; California,3609,06,075,021000
06075021100,Census Tract 211; San Francisco County; California,4086,06,075,021100
06075021200,Census Tract 212; San Francisco County; California,2917,06,075,021200
06075021300,Census Tract 213; San Francisco County; California,2427,06,075,021300
06075021400,Census Tract 214; San Francisco County; California,3460,06,075,021400
06075021500,Census Tract 215; San Francisco County; California,5181,06,075,021500
06075021600,Census Tract 216; San Francisco County; California,4531,06,075,021600
06075021700,Census Tract 217; San Francisco County; California,4432,06,075,021700
06075021800,Census Tract 218; San Francisco County; California,4208,06,075,021800
06075022600,Census Tract 226; San Francisco County; California,4452,06,075,022600
06075022702,Census Tract 227.02; San Francisco County; California,1960,06,075,022702
06075022704,Census Tract 227.04; San Francisco County; California,4026,06,075,022704
06075022801,Census Tract 228.01; San Francisco County; California,4765,06,075,022801
06075022802,Census Tract 228.02; San Francisco County; California,2103,06,075,022802
06075022803,Census Tract 228.03; San Francisco County; California,4117,06,075,022803
06075022901,Census Tract 229.01; San Francisco County; California,4542,06,075,022901
06075022902,Census Tract 229.02; San Francisco County; California,1891,06,075,022902
06075022903,Census Tract 229.03; San Francisco County; California,2798,06,075,022903
06075023001,Census Tract 230.01; San Francisco County; California,5108,06,075,023001
06075023003,Census Tract 230.03; San Francisco County; California,3812,06,075,023003
06075023102,Census Tract 231.02; San Francisco County; California,3231,06,075,023102
06075023103,Census Tract 231.03; San Francisco County; California,4545,06,075,023103
06075023200,Census Tract 232; San Francisco County; California,3570,06,075,023200
06075023300,Census Tract 233; San Francisco County; California,3818,06,075,023300
06075023400,Census Tract 234; San Francisco County; California,3536,06,075,023400
06075025100,Census Tract 251; San Francisco County; California,3504,06,075,025100
06075025200,Census Tract 252; San Francisco County; California,5415,06,075,025200
06075025300,Census Tract 253; San Francisco County; California,4302,06,075,025300
06075025401,Census Tract 254.01; San Francisco County; California,3567,06,075,025401
06075025402,Census Tract 254.02; San Francisco County; California,2901,06,075,025402
06075025403,Census Tract 254.03; San Francisco County; California,4410,06,075,025403
06075025501,Census Tract 255.01; San Francisco County; California,4235,06,075,025501
06075025502,Census Tract 255.02; San Francisco County; California,3739,06,075,025502
06075025600,Census Tract 256; San Francisco County; California,5419,06,075,025600
06075025701,Census Tract 257.01; San Francisco County; California,4604,06,075,025701
06075025702,Census Tract 257.02; San Francisco County; California,4545,06,075,025702
06075025800,Census Tract 258; San Francisco County; California,1603,06,075,025800
06075025900,Census Tract 259; San Francisco County; California,4034,06,075,025900
06075026001,Census Tract 260.01; San Francisco County; California,5625,06,075,026001
06075026002,Census Tract 260.02; San Francisco County; California,3641,06,075,026002
06075026003,Census Tract 260.03; San Francisco County; California,4639,06,075,026003
06075026004,Census Tract 260.04; San Francisco County; California,3840,06,075,026004
06075026100,Census Tract 261; San Francisco County; California,6811,06,075,026100
06075026201,Census Tract 262.01; San Francisco County; California,3856,06,075,026201
06075026202,Census Tract 262.02; San Francisco County; California,3706,06,075,026202
06075026301,Census Tract 263.01; San Francisco County; California,5019,06,075,026301
06075026302,Census Tract 263.02; San Francisco County; California,4302,06,075,026302
06075026303,Census Tract 263.03; San Francisco County; California,4600,06,075,026303
06075026401,Census Tract 264.01; San Francisco County; California,3194,06,075,026401
06075026402,Census Tract 264.02; San Francisco County; California,4660,06,075,026402
06075026403,Census Tract 264.03; San Francisco County; California,3685,06,075,026403
06075026404,Census Tract 264.04; San Francisco County; California,2422,06,075,026404
06075030101,Census Tract 301.01; San Francisco County; California,4389,06,075,030101
06075030102,Census Tract 301.02; San Francisco County; California,5120,06,075,030102
06075030201,Census Tract 302.01; San Francisco County; California,3841,06,075,030201
06075030202,Census Tract 302.02; San Francisco County; California,4082,06,075,030202
06075030301,Census Tract 303.01; San Francisco County; California,6160,06,075,030301
06075030302,Census Tract 303.02; San Francisco County; California,3552,06,075,030302
06075030400,Census Tract 304; San Francisco County; California,5116,06,075,030400
06075030500,Census Tract 305; San Francisco County; California,3641,06,075,030500
06075030600,Census Tract 306; San Francisco County; California,2258,06,075,030600
06075030700,Census Tract 307; San Francisco County; California,6624,06,075,030700
06075030800,Census Tract 308; San Francisco County; California,5694,06,075,030800
06075030900,Census Tract 309; San Francisco County; California,6548,06,075,030900
06075031000,Census Tract 310; San Francisco County; California,4374,06,075,031000
06075031100,Census Tract 311; San Francisco County; California,6073,06,075,031100
06075031201,Census Tract 312.01; San Francisco County; California,6176,06,075,031201
06075031202,Census Tract 312.02; San Francisco County; California,2869,06,075,031202
06075031301,Census Tract 313.01; San Francisco County; California,3697,06,075,031301
06075031302,Census Tract 313.02; San Francisco County; California,4890,06,075,031302
06075031401,Census Tract 314.01; San Francisco County; California,2533,06,075,031401
06075031402,Census Tract 314.02; San Francisco County; California,4199,06,075,031402
06075032601,Census Tract 326.01; San Francisco County; California,4338,06,075,032601
06075032602,Census Tract 326.02; San Francisco County; California,4118,06,075,032602
06075032700,Census Tract 327; San Francisco County; California,6573,06,075,032700
06075032801,Census Tract 328.01; San Francisco County; California,4021,06,075,032801
06075032802,Census Tract 328.02; San Francisco County; California,4268,06,075,032802
06075032901,Census Tract 329.01; San Francisco County; California,6013,06,075,032901
06075032902,Census Tract 329.02; San Francisco County; California,3720,06,075,032902
06075033001,Census Tract 330.01; San Francisco County; California,3911,06,075,033001
06075033002,Census Tract 330.02; San Francisco County; California,4015,06,075,033002
06075033100,Census Tract 331; San Francisco County; California,3755,06,075,033100
06075033201,Census Tract 332.01; San Francisco County; California,3316,06,075,033201
06075033203,Census Tract 332.03; San Francisco County; California,2895,06,075,033203
06075033204,Census Tract 332.04; San Francisco County; California,3816,06,075,033204
06075035101,Census Tract 351.01; San Francisco County; California,3748,06,075,035101
06075035102,Census Tract 351.02; San Francisco County; California,3755,06,075,035102
06075035201,Census Tract 352.01; San Francisco County; California,5020,06,075,035201
06075035202,Census Tract 352.02; San Francisco County; California,4188,06,075,035202
06075035300,Census Tract 353; San Francisco County; California,6525,06,075,035300
06075035400,Census Tract 354; San Francisco County; California,7140,06,075,035400
06075040100,Census Tract 401; San Francisco County; California,4315,06,075,040100
06075040200,Census Tract 402; San Francisco County; California,4719,06,075,040200
06075042601,Census Tract 426.01; San Francisco County; California,4342,06,075,042601
06075042602,Census Tract 426.02; San Francisco County; California,3202,06,075,042602
06075042700,Census Tract 427; San Francisco County; California,5134,06,075,042700
06075042800,Census Tract 428; San Francisco County; California,2471,06,075,042800
06075045100,Census Tract 451; San Francisco County; California,4713,06,075,045100
06075045201,Census Tract 452.01; San Francisco County; California,3045,06,075,045201
06075045202,Census Tract 452.02; San Francisco County; California,3332,06,075,045202
06075047600,Census Tract 476; San Francisco County; California,5098,06,075,047600
06075047701,Census Tract 477.01; San Francisco County; California,4724,06,075,047701
06075047702,Census Tract 477.02; San Francisco County; California,3135,06,075,047702
06075047801,Census Tract 478.01; San Francisco County; California,4132,06,075,047801
06075047802,Census Tract 478.02; San Francisco County; California,3581,06,075,047802
06075047902,Census Tract 479.02; San Francisco County; California,3236,06,075,047902
06075047903,Census Tract 479.03; San Francisco County; California,3348,06,075,047903
06075047904,Census Tract 479.04; San Francisco County; California,3077,06,075,047904
06075060100,Census Tract 601; San Francisco County; California,3901,06,075,060100
06075060400,Census Tract 604; San Francisco County; California,1935,06,075,060400
06075060502,Census Tract 605.02; San Francisco County; California,2595,06,075,060502
06075060701,Census Tract 607.01; San Francisco County; California,8602,06,075,060701
06075060702,Census Tract 607.02; San Francisco County; California,2608,06,075,060702
06075060703,Census Tract 607.03; San Francisco County; California,6388,06,075,060703
06075061000,Census Tract 610; San Francisco County; California,4295,06,075,061000
06075061101,Census Tract 611.01; San Francisco County; California,1723,06,075,061101
06075061102,Census Tract 611.02; San Francisco County; California,1982,06,075,061102
06075061200,Census Tract 612; San Francisco County; California,4086,06,075,061200
06075061401,Census Tract 614.01; San Francisco County; California,2815,06,075,061401
06075061402,Census Tract 614.02; San Francisco County; California,2760,06,075,061402
06075061501,Census Tract 615.01; San Francisco County; California,1862,06,075,061501
06075061502,Census Tract 615.02; San Francisco County; California,2500,06,075,061502
06075061503,Census Tract 615.03; San Francisco County; California,3552,06,075,061503
06075061504,Census Tract 615.04; San Francisco County; California,2133,06,075,061504
06075061505,Census Tract 615.05; San Francisco County; California,925,06,075,061505
06075061506,Census Tract 615.06; San Francisco County; California,4429,06,075,061506
06075061507,Census Tract 615.07; San Francisco County; California,1387,06,075,061507
06075061508,Census Tract 615.08; San Francisco County; California,2307,06,075,061508
06075980200,Census Tract 9802; San Francisco County; California,160,06,075,980200
06075980300,Census Tract 9803; San Francisco County; California,58,06,075,980300
06075980401,Census Tract 9804.01; San Francisco County; California,0,06,075,980401
06075980501,Census Tract 9805.01; San Francisco County; California,146,06,075,980501
06075980600,Census Tract 9806; San Francisco County; California,1295,06,075,980600
06075980900,Census Tract 9809; San Francisco County; California,439,06,075,980900
06075990100,Census Tract 9901; San Francisco County; California,0,06,075,990100
06075990200,Census Tract 9902; San Francisco County; California,0,06,075,990200
06077000101,Census Tract 1.01; San Joaquin County; California,1968,06,077,000101
06077000102,Census Tract 1.02; San Joaquin County; California,2202,06,077,000102
06077000300,Census Tract 3; San Joaquin County; California,2392,06,077,000300
06077000401,Census Tract 4.01; San Joaquin County; California,2778,06,077,000401
06077000402,Census Tract 4.02; San Joaquin County; California,5195,06,077,000402
06077000500,Census Tract 5; San Joaquin County; California,2819,06,077,000500
06077000600,Census Tract 6; San Joaquin County; California,2209,06,077,000600
06077000700,Census Tract 7; San Joaquin County; California,4892,06,077,000700
06077000802,Census Tract 8.02; San Joaquin County; California,1517,06,077,000802
06077000803,Census Tract 8.03; San Joaquin County; California,5730,06,077,000803
06077000900,Census Tract 9; San Joaquin County; California,5944,06,077,000900
06077001000,Census Tract 10; San Joaquin County; California,5546,06,077,001000
06077001101,Census Tract 11.01; San Joaquin County; California,5311,06,077,001101
06077001102,Census Tract 11.02; San Joaquin County; California,5320,06,077,001102
06077001200,Census Tract 12; San Joaquin County; California,4904,06,077,001200
06077001300,Census Tract 13; San Joaquin County; California,5886,06,077,001300
06077001400,Census Tract 14; San Joaquin County; California,4818,06,077,001400
06077001501,Census Tract 15.01; San Joaquin County; California,5599,06,077,001501
06077001502,Census Tract 15.02; San Joaquin County; California,3837,06,077,001502
06077001600,Census Tract 16; San Joaquin County; California,2505,06,077,001600
06077001700,Census Tract 17; San Joaquin County; California,3893,06,077,001700
06077001800,Census Tract 18; San Joaquin County; California,3606,06,077,001800
06077001900,Census Tract 19; San Joaquin County; California,6107,06,077,001900
06077002000,Census Tract 20; San Joaquin County; California,3818,06,077,002000
06077002100,Census Tract 21; San Joaquin County; California,5796,06,077,002100
06077002201,Census Tract 22.01; San Joaquin County; California,3930,06,077,002201
06077002202,Census Tract 22.02; San Joaquin County; California,5168,06,077,002202
06077002300,Census Tract 23; San Joaquin County; California,4985,06,077,002300
06077002401,Census Tract 24.01; San Joaquin County; California,5215,06,077,002401
06077002402,Census Tract 24.02; San Joaquin County; California,2037,06,077,002402
06077002503,Census Tract 25.03; San Joaquin County; California,2190,06,077,002503
06077002504,Census Tract 25.04; San Joaquin County; California,4492,06,077,002504
06077002701,Census Tract 27.01; San Joaquin County; California,6891,06,077,002701
06077002702,Census Tract 27.02; San Joaquin County; California,3776,06,077,002702
06077002800,Census Tract 28; San Joaquin County; California,6924,06,077,002800
06077003106,Census Tract 31.06; San Joaquin County; California,4526,06,077,003106
06077003108,Census Tract 31.08; San Joaquin County; California,4973,06,077,003108
06077003109,Census Tract 31.09; San Joaquin County; California,5078,06,077,003109
06077003110,Census Tract 31.10; San Joaquin County; California,4532,06,077,003110
06077003111,Census Tract 31.11; San Joaquin County; California,4747,06,077,003111
06077003112,Census Tract 31.12; San Joaquin County; California,2878,06,077,003112
06077003115,Census Tract 31.15; San Joaquin County; California,4029,06,077,003115
06077003116,Census Tract 31.16; San Joaquin County; California,2731,06,077,003116
06077003117,Census Tract 31.17; San Joaquin County; California,3441,06,077,003117
06077003118,Census Tract 31.18; San Joaquin County; California,3305,06,077,003118
06077003119,Census Tract 31.19; San Joaquin County; California,3490,06,077,003119
06077003203,Census Tract 32.03; San Joaquin County; California,4100,06,077,003203
06077003205,Census Tract 32.05; San Joaquin County; California,4823,06,077,003205
06077003209,Census Tract 32.09; San Joaquin County; California,5234,06,077,003209
06077003210,Census Tract 32.10; San Joaquin County; California,2741,06,077,003210
06077003213,Census Tract 32.13; San Joaquin County; California,5243,06,077,003213
06077003214,Census Tract 32.14; San Joaquin County; California,2984,06,077,003214
06077003215,Census Tract 32.15; San Joaquin County; California,4275,06,077,003215
06077003216,Census Tract 32.16; San Joaquin County; California,3652,06,077,003216
06077003217,Census Tract 32.17; San Joaquin County; California,3333,06,077,003217
06077003218,Census Tract 32.18; San Joaquin County; California,3194,06,077,003218
06077003219,Census Tract 32.19; San Joaquin County; California,11405,06,077,003219
06077003305,Census Tract 33.05; San Joaquin County; California,4884,06,077,003305
06077003306,Census Tract 33.06; San Joaquin County; California,4852,06,077,003306
06077003307,Census Tract 33.07; San Joaquin County; California,4672,06,077,003307
06077003308,Census Tract 33.08; San Joaquin County; California,1465,06,077,003308
06077003310,Census Tract 33.10; San Joaquin County; California,4356,06,077,003310
06077003311,Census Tract 33.11; San Joaquin County; California,4202,06,077,003311
06077003312,Census Tract 33.12; San Joaquin County; California,3225,06,077,003312
06077003313,Census Tract 33.13; San Joaquin County; California,3313,06,077,003313
06077003403,Census Tract 34.03; San Joaquin County; California,5381,06,077,003403
06077003404,Census Tract 34.04; San Joaquin County; California,6802,06,077,003404
